t,formation,greedy,assignment,myopic,multipleroundsgreedy
63,364.378206585604,385.4378791416939,290.9218292770062,283.83742485859386,389.8023550277714
64,366.2234363458448,397.935219629718,262.3678291281732,289.28399241774144,387.74246620582755
65,365.317643936776,385.2235320225701,258.51748989496224,283.39222488186317,385.2235320225701
66,367.49407782651065,387.634850831863,273.0592485482793,290.9944222392117,387.634850831863
67,364.4393375079772,375.8900354814286,286.9333037760439,279.3689133084325,373.6706215036789
68,362.7566885637332,382.3340672381113,302.4596525736804,289.16831518660547,382.3340672381113
69,366.032213852175,369.67294484233,251.46153340763132,269.40797325498687,381.9493050371962
70,366.65476547248875,382.04841921754405,262.94092478958737,287.1946607083507,382.04841921754405
71,365.63238639857855,367.872212336105,283.8869541620145,265.21579501172397,372.1066892926937
72,369.00680652074084,380.89863047497215,295.51291609962294,284.2326596200314,380.89863047497215
73,365.4046239952871,367.3470512570107,292.7403011035416,262.0314676469771,378.4392533452005
74,366.85211018456897,377.51192485038035,256.58044480616314,279.75542720400773,376.06015568714645
75,363.82239139123425,378.9841599727027,268.64190384740135,282.7760932368665,373.46846796641944
76,366.1003366816591,375.3685932237573,281.7699884643863,264.6639950760612,375.38881923649683
77,367.16467856307383,378.2935545073406,254.83846350099648,277.6183887560235,378.2935545073406
78,367.68638652641164,371.17600043303895,265.81898790293076,255.67943306530975,371.17600043303895
79,365.5134134919853,368.69642526335844,277.58353556277143,269.9561330847703,368.69642526335844
80,85.36753666764879,85.36753666764879,85.36753666764879,85.36753666764879,85.36753666764879
