t,formation,greedy,assignment,myopic,multipleroundsgreedy
88,226.53555972146893,371.5828680088125,365.0151760430239,195.6656721574031,356.97668550794947
89,253.13098490832655,370.8614223121025,378.89417201636,197.08253625125218,370.8614223121025
90,246.68342876883366,348.3846382904028,360.08072462474917,146.59624534321458,352.67914502850175
91,280.0507588680197,373.56010633165096,365.1974682071545,263.6181824939366,384.1875375274276
92,278.82023050718146,363.2122718419198,383.92216431852347,255.92907063611247,377.4377609972367
93,293.9073389449306,385.15975530753616,384.26729317959655,264.52530164209264,385.15975530753616
94,300.6207860447635,380.891835956519,375.86648562001744,242.05182311664592,380.891835956519
95,311.20150308719167,390.28272904040756,389.2085815791805,254.14788481698375,392.54313967834787
96,317.2837805353332,389.5829229275382,362.1768004477537,267.0965303720692,379.7080700090862
97,330.0521631716616,416.29700759435786,381.76029253289465,250.36748600698397,389.86666629163886
98,344.6128884178929,429.213133749,347.4287945297971,259.4426419399488,404.535051754358
99,357.96170449966894,443.091772051342,358.82956773871774,263.6404494376799,403.9814767707309
100,375.29451552133867,449.61563747517243,368.30883766407527,246.85102640997994,416.41877434836937
101,407.4100195911966,480.6256627956573,349.37941157474614,264.1920806146125,456.2070399158015
102,421.8500201635336,504.94866467553,376.7313759031826,244.50086101908684,509.0267180947887
103,439.2610080958001,496.26711784514697,392.93911358562013,253.91089113571448,527.7986035533738
104,462.30989448731344,541.1462733068018,379.5443310897414,271.10542470510785,563.8955948812418
105,474.189852913036,550.7865435563333,375.5154745539634,286.3875620028829,574.5745078379833
106,487.4438205827403,577.8982264429085,393.59261326712937,312.9439542450978,574.5721873279402
107,513.6693037021091,624.0971259123017,412.5739126694118,344.67376649958396,628.7658333142612
108,537.6294762558615,573.9261181375138,413.131021841885,385.3106148344027,603.1934993229291
109,552.9710738256637,608.8087796612419,417.6488851172598,425.50371414164556,608.1538625237972
110,546.746333935167,626.3161005185527,446.12303385360684,480.35330743190696,625.7707309199632
111,557.2709888825938,624.2375905347483,446.34487256340964,491.3428726827593,633.2341352542763
112,580.583105704296,638.0395006171526,476.25980121782004,470.61982370504006,639.2069796567916
113,610.6189665854208,640.5309218485354,491.685761504165,488.0209513828679,638.6032762759468
114,613.2129461353886,622.9458366528949,461.73103641623925,418.4442851420208,627.772441719281
115,583.7725275656604,549.6861053128489,513.9654891666618,390.6501525886344,565.0324586059696
116,577.3481866089439,566.9544656713925,503.43986864145086,402.6954504658793,586.2847212291293
117,568.1705823521523,534.2558720343347,503.4414194362737,396.73889442519294,522.818845862509
118,540.0102352256009,520.4824498698475,488.774698185104,383.78873482819085,504.0780134751194
119,542.1841724396616,510.92483652895345,500.07100417239855,350.90622222334684,510.6994825409538
120,545.017857369609,503.0569478662041,473.29940432950343,356.7374898315649,497.77922386815396
121,566.5132000849029,549.974728970215,479.8483959883413,356.41126132238384,549.5708714861698
122,576.0885178215749,580.3475375470521,500.748546672841,368.5409506581191,571.2876146771601
123,570.9304218616095,588.9957814135414,518.419417879019,375.92440025253615,575.2375306748128
124,542.8436031810488,578.3174365762817,538.2280930768982,327.3373507865163,574.8033172233993
125,529.3924536338374,584.4271316128179,513.3273286910985,343.0889905656419,596.8671261898866
126,506.95444277485365,576.5978898454817,525.2101003414272,394.3067126503101,579.1959242896563
127,487.30228845872864,540.7254310651224,525.1340304124112,363.6917737657268,570.6194339942024
128,473.9269499282999,510.18080968022804,523.5390658208142,468.3412702618414,543.6536961619288
129,455.29550837240106,553.9144443464504,536.5997192271051,451.3482013068656,479.4643668128672
130,446.5093953443975,569.6840870266213,480.5974172933336,508.02210181793635,548.5714873636549
131,433.5667815825449,542.1735304561439,511.84093555354525,454.44849125815546,565.2715531064972
